smiles,logP,qed,SAS
"C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1",0.546,0.753678976,3.82251672
"Cc1ccc(NC(=O)C(=O)N2CCCC2)c(OC[C@@H]2CCCO2)c1",2.11372,0.86105944,2.636512464
"CC[C@@H]1CN(S(=O)(=O)C(C)C)CC[C@@H]1[NH2+]Cc1cccc(C#N)c1",1.46038,0.852012289,4.164183912
"Cc1ccc2c(nc3s/c(=C\c4ccc(F)cc4F)c(=O)n32)c1C",3.35194,0.521677079,2.559997213
"C[C@H]1CCC[C@H](C)N1C(=O)c1ccc2c(c1)COCO2",2.9562,0.783211299,3.07167316
"O=C(NCCc1cccc(O)c1)N1CCC[C@H]1CN1CCOCC1",1.4409,0.864462993,2.676593897
"O=C1NC([O-])=C2C[NH+](Cc3ccco3)CN=C2N1c1ccccc1F",-0.0251,0.845813131,4.441177384
"Cc1c(O)cccc1C(=O)N1C[C@@H](O)C[C@@H]1c1cccc(C(F)(F)F)c1",3.66752,0.830800549,3.078138009
"COC(=O)CN(Cc1ccccc1)Oc1ccc(Cl)cc1",3.309,0.595448099,2.181722082
"C[C@@H](N[C@H]1CCc2c(Cl)cc(Cl)cc21)c1nnc2ccccn12",4.3742,0.732480565,3.32899228
"Cc1ccc(-c2ccncc2)cc1NC(=O)C(=O)N[C@H]1CC[C@@H]([NH+](C)C)C1",1.17732,0.719374708,3.727791626
"CN1Cc2ccccc2[C@H]2CCc3ccccc3[C@@H]21",3.9031,0.661560609,2.90631189
"COC[C@](C)(O)C1(C#N)CCCC1",1.46778,0.727586443,4.081250513
"Cc1ccccc1N1CCN(C(=O)[C@@]23CC[C@@H](C[C@@H]2Br)C3)CC1",3.59732,0.717299536,4.183173247
"CCC(CC)CNC(=O)N[C@H]1CCC[C@H](S(C)(=O)=O)C1",2.0776,0.792005738,3.307158046
"C[C@@H](c1ccccn1)N(C)C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1",4.9524,0.680184089,2.824244266
"CCCC[NH+]1CCC(NC(=O)C2CC=CC2)CC1",0.9162,0.710443926,3.965122231
"OC1(C(F)(F)F)[C@H]2CC[C@@H]1C[NH+](Cc1ccccc1)C2",1.4047,0.85274871,5.394035561
"CCOC(=O)[C@@](NC(=O)Nc1cccc(C)n1)(OC)C(F)(F)F",1.97962,0.637692179,3.139058229
"COc1ncccc1CNC(=O)N[C@@H]1C[C@H]2CCCc3cccc1c32",3.4543,0.878875989,3.24365643
"CC[C@H](CC[NH3+])N1CCCN(CC(F)(F)F)CC1",0.967,0.817552123,3.555744243
"CC1CCN(c2ccc(C[NH2+]C3CC3)cc2F)CC1",2.2878,0.884866095,3.136746379
"CCS(=O)(=O)c1ccc(NC(=O)[C@@H](NC(=O)c2cccs2)C(C)C)cc1",2.9348,0.748357298,2.497019234
"Cn1ccc(S(=O)(=O)N2CCO[C@H](CC(=O)[O-])C2)c1",-1.4454,0.715165854,3.547437813
"C[C@H]1C(=O)N(c2ccccc2Cl)CCN1C(=O)C1CC1",2.3137,0.840408212,2.575204321
"CC(C)(C)CS(=O)(=O)N1Cc2nc[nH]c2C[C@H]1C(=O)[O-]",-0.7378,0.826704664,4.053381421
"CC(=O)CN1N=C(C)[C@@H](C)n2c1nc1c2c(=O)n(C)c(=O)n1C",-0.2204,0.788164979,3.418900347
"CC[NH2+][C@@H](Cc1ccc2c(c1)CCC2)[C@H]1CSCCS1",2.5183,0.898558196,4.36675383
"CCc1ccc([C@H](CO)NC(=O)[C@H]2C[C@@H]2c2ccc(F)cc2)cc1",3.3414,0.83903223,2.955546186
"O=C(NCCC1CC1)c1c(O)cc(F)cc1F",2.2003,0.851030229,2.208354542
"Cc1[nH+]ccn1CCCCNc1ccc(C(F)(F)F)cn1",2.91672,0.826364712,3.315260309
"CCSCC[C@H](C)NC(=O)c1ccc2c(c1)NC(=O)CN2CC",2.7265,0.748595867,3.041410392
"CC[C@H](C)N1CCN(C(=O)CC(=O)[O-])CC1",-0.9309,0.610583784,3.139397163
"Cc1sc2nc(SCC(=O)c3c[nH]c4ccccc34)n(C)c(=O)c2c1C",4.06814,0.315611648,2.373894611
"Cc1cc(C[NH2+]Cc2cnn(C)c2C)sc1C",1.67046,0.887068288,3.716261345
"CCCCN(C)C(=O)Cn1c(-c2ccccc2F)nc2ccccc21",4.1009,0.652529887,2.063911691
"C[C@@H]1CCCC[C@@H]1NC(=O)NC(=O)CSc1nnc(-c2cccnc2)n1C",2.3737,0.763217953,3.048188159
"Cc1cccc(/C=C(/F)C(=O)[O-])c1C",1.36374,0.672412322,2.985354182
"Nc1ccc(N2CCOCC2)nc1",0.5004,0.69548521,2.024923961
"N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1",2.69008,0.739951394,3.822423768
"CC(C)[C@]1(CC2CCOCC2)CCC[NH2+]1",1.5551,0.76148141,4.476076977
"COc1ccc([C@H](NS(=O)(=O)c2cccc(C(C)=O)c2)c2ccccc2)cc1",3.9657,0.593489009,2.344030966
"COC(=O)c1ccc(C(=O)NCCc2cc(C)ccc2OC)cn1",2.15772,0.825115947,1.966362999
"COc1ccc(-c2n[nH]cc2C[NH+]2CCC[C@H]2c2nc3ccc(F)cc3[nH]2)c(OC)c1",3.0293,0.441384883,4.332306979
"COc1ccc(OCc2nc(C)no2)c(/C=C/C(=O)[O-])c1",0.72872,0.735157341,2.706010765
"CCn1nccc1[C@H](F)C(=O)[O-]",-0.3365,0.647289062,3.834115305
"O=C(NCc1csc(C2CC2)n1)Nc1ccc(C(=O)N2CCCC2)cc1",3.5782,0.824007665,2.144143951
"COc1ccc([C@@H]2c3nc[nH]c3CCN2C(=O)c2cc(C3CC3)nc3ccccc23)cc1",4.6318,0.495490206,2.960827096
"COc1ccc(NC(=O)C(=O)N[C@@H]2C[C@H]2C2CCCCC2)cc1OC",2.7273,0.799949383,2.940443613
"CC(C)NS(=O)(=O)c1ccc(C(=O)N[C@@H]2CCCC[C@@H]2C)cc1",2.6818,0.862974857,2.646815356
"Cc1nc(Cl)cc(Oc2ccc(Cl)c3ccccc23)n1",5.03732,0.596713383,2.158263974
"CC(C)(C)CCS(=O)(=O)NC[C@@H]1CCCN(c2ncccn2)C1",2.0486,0.861593984,2.994058709
"Cn1cc(C(=O)NCC(=O)N2CCCC2)c(-c2ccccc2)n1",1.4393,0.938151734,2.018319493
"COc1cccc(NC(=O)CSCCc2ccccc2)c1",3.6096,0.773839852,1.695710203
"Cc1nc(Br)ccc1NC(=O)C(=O)N1C[C@H](C)C[C@@H](C)C1",2.59552,0.621285473,3.280430945
"Cc1cc(C(=O)N(C2CC2)[C@H]2CCc3ccccc32)c2ccc(F)cc2n1",4.97442,0.632494442,2.816949712
"CC(C)[C@](C)(O)CNC(=O)N[C@@H](C)CS(C)(=O)=O",0.1257,0.660983037,3.513438702
"C[C@H]1COCCN1c1ccc(Nc2cncc(C(N)=O)n2)cc1",1.5442,0.897447182,2.904267319
"CCOc1ccccc1OC(=O)c1ccc(S(=O)(=O)C(F)F)cc1",3.3008,0.57648092,1.965332804
"CC[NH+](CC)C[C@@H]1CCN(C(=O)Cc2cc3ccccc3[nH]c2=O)C1",0.8438,0.830379384,3.625007612
"CC/[NH+]=C(/NCC1CCC1)N[C@H]1CCS(=O)(=O)C1",-1.3907,0.461010777,3.988753882
"COc1ccccc1[C@H]1C[C@@H]1C(=O)N1CCC[C@@H](n2cc(C)cn2)C1",3.16732,0.847337923,3.325236224
"C[C@@H]1CSC(SCc2nc(-c3cccs3)n[nH]2)=N1",3.2577,0.92889235,3.730238091
"Cc1cnc([C@@H](NC(=O)N[C@H](CCO)c2ccccc2)C2CC2)s1",3.32552,0.70750953,3.300516306
"O=C(CF)N[C@H](Sc1ccccc1)C(Cl)(Cl)Cl",3.5607,0.510048932,3.202074335
"OCC1(CSc2nnc(Cc3cccs3)o2)COC1",1.8229,0.82616958,3.002700692
"CNS(=O)(=O)c1cccc([C@@H](C)NC(=O)C23CC4CC(CC(C4)C2)C3)c1",2.9883,0.821083257,3.957101776
"CCOC(=O)CCCS(=O)(=O)N1CCCN(C)c2ccc(F)cc21",2.1451,0.7317128,2.49037686
"CCCCOC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1C",3.21872,0.664342829,3.115784065
"O=C(NCc1ccc(C(=O)N2CCCCC2)cc1)c1sccc1S(=O)(=O)NC1CC1",2.7449,0.678655648,2.232390594
"Cc1nc(-c2ccccc2F)sc1CNC(=O)NC(C)(C)C",3.85532,0.873171328,2.296419511
"Cc1cc(F)c2c(c1)CCCN2CCCNS(C)(=O)=O",1.82602,0.849812408,2.408213418
"CSc1nc2n(n1)[C@@H](c1sccc1C)[C@H]1C(=O)CCCC1=N2",3.41462,0.774737533,3.937143996
"[NH3+]C[C@H]1CCC[C@H]1S(=O)(=O)c1cccc(F)c1",1.01,0.891540413,3.661949039
"Cc1cccc(CN2c3ccccc3C(=O)/C(=C\Nc3cc(C)cc(C)c3)S2(=O)=O)c1",5.09806,0.559551197,2.591255428
"O[C@@H]1C[C@@H](c2nc(C3CC3)no2)[NH+](Cc2c[nH]c3ccccc23)C1",1.3191,0.683399903,4.496213891
"CC(C)n1ccc(C(=O)NCC2(O)CCSCC2)n1",1.4519,0.886333384,2.900230366
"Cc1ccc(C(=O)N2CCC(N3CCCC3=O)CC2)cc1[N+](=O)[O-]",2.13022,0.629571054,2.182106742
"CN(c1ncnc(N2CCN(c3cccc[nH+]3)CC2)c1[N+](=O)[O-])C1CC[NH+](C)CC1",-0.3612,0.546233031,4.270605696
"CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1",4.25818,0.728105758,2.723297736
"CCC[C@H]1CCC[NH+](CCCS)CC1",1.7914,0.65062758,5.026315015
"C[C@H](NCc1[nH+]ccn1C)c1cccc(Cl)c1",2.3434,0.888405302,3.815020614
"O=C(C1CCC1)N1CCC[C@@H](c2ccnc3nccn23)C1",2.2354,0.851592917,3.089782505
"Cc1ccccc1C[S@](=O)CCCc1ccccc1",3.87652,0.75456267,2.440794812
"N#Cc1cn(C[C@H]2CCCC[C@H]2O)c(=O)nc1[O-]",-0.26032,0.802914374,3.989118394
"CCOC(=O)C1=C(C)N=C(C)[C@H]1S(=O)(=O)[N-]c1ccc(Cl)cc1F",3.4943,0.722405697,3.914274577
"COC(=O)[C@@H]1CCC[C@@H]1NC(=O)Nc1ccc(-c2csc(C)n2)cc1",3.58172,0.797672449,2.927863114
"CN(C(=O)c1ccn(-c2ccccc2F)n1)C1(C#N)CCC1",2.52968,0.873046547,2.640802298
"Cc1ocnc1CNC(=O)N[C@H]1CCN(C(=O)c2ccccc2)C1",1.69692,0.901165888,2.854828183
"CCc1csc([C@H]2CCC[NH+](CC(=O)N(C)OC)C2)n1",0.4876,0.821230082,4.706027093
"O=C(c1ccn(-c2cccc([N+](=O)[O-])c2)n1)N(CCO)Cc1ccccc1",2.4152,0.511075223,2.234504783
"CCn1ccnc(NC2CCN(c3ccc(C)c[nH+]3)CC2)c1=O",1.46662,0.937179643,3.402569843
"COc1ccc(C(=O)N2CCN(C(=O)c3cc(-c4ccc(C)c(C)c4)n[nH]3)CC2)cc1OC",3.30894,0.635726071,2.227260897
"COc1cc(S(=O)(=O)CCC(C)C)cc(C(=O)[O-])c1OC",0.8871,0.752914975,2.697282781
"CC(C)n1ncc2cc(NC(=O)CCc3ccccc3)cnc21",3.5835,0.764045079,2.070603409
"CCOC(=O)c1cc(C)sc1NC(=O)Cn1c(=O)oc2ccccc21",2.77982,0.702519832,2.26331695
"C[NH2+]CC[C@@H](Sc1ccccn1)c1ccccc1",2.4983,0.8068295,3.457683083
"NC(=O)N1CCCN(C(=O)Nc2cc(Cl)ccc2Cl)CC1",2.6117,0.82716041,1.992097732
"CC[C@](C)(NC(=O)[C@](C)(N)c1ccccc1)C(=O)[O-]",-0.1047,0.798757277,3.538415912
"Cc1ccc2c(c1)sc[n+]2Cc1ccc(CBr)cc1",4.44042,0.471544936,2.702994398
"Cc1cc(C)c2c(c1)s/c(=N/C(=O)c1cccc(N3C(=O)CCC3=O)c1)n2C",3.25114,0.617489142,2.580063166
"CCCNS(=O)(=O)c1ccc(NC(=O)[C@@H]2C[C@@H]2C)cc1",1.9694,0.847024478,2.582778558
"N#Cc1cnn(-c2ccc(N)cc2)c1Cl",1.97958,0.748546719,2.452356196
"CNC(=O)CCN1CCN(S(=O)(=O)c2cc(C)ccc2C)CC1",0.74584,0.87377479,2.030966147
"O=C(CSc1cccc(C(F)(F)F)c1)N1CCN(S(=O)(=O)c2cccs2)CC1",3.3921,0.642719112,2.319847781
"CC(C)N1CC[C@H]([NH2+][C@H](C)CCc2ccc3c(c2)OCO3)C1=O",1.3091,0.869697561,4.003399735
"CC(=O)Nc1ccc(/C=C2\Cc3c(O)cccc3C2=O)cc1",3.173,0.823798799,2.246607973
"Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1",2.26342,0.793469216,3.310278373
"Cc1nc(S(=O)(=O)NCCOc2ccc(Br)cc2)cn1C",1.84832,0.788861126,2.282654496
"N#CCc1ccc(NC(=O)CNC(=O)c2ccc(Oc3ccccc3)cc2)cc1",3.91348,0.623536646,1.884509427
"CCN(C(=O)C[NH2+]C1CCCCC1)c1ccccc1",1.9356,0.868769363,3.10304251
"CNC(=O)c1cccc(CNC(=O)Nc2c[nH]nc2-c2ccccn2)c1",2.153,0.566655497,2.501406105
"CCn1c(=O)n(CC(=O)NCc2ccc(F)c(C)c2)c2ccccc21",2.58682,0.773482206,2.053872115
"Cc1ccccc1NC(=O)N1CCN(Cc2cc(=O)n3nc(-c4ccccc4F)sc3n2)CC1",3.61522,0.472215442,2.431988
"COC(=O)c1c(C)[nH]c(C(=O)[C@@H](C)OC(=O)c2cnn(C)c2)c1C",1.57984,0.663914741,2.87905174
"O=S(=O)(Nc1cc(F)ccc1F)c1ccc2c(c1)OCCO2",2.5368,0.939178603,2.024069015
"COc1ccccc1N(C)CC(=O)NCC(=O)Nc1ccc(F)c(F)c1",2.1645,0.793629552,2.036604489
"CC(C)[C@H](C)[NH2+][C@@H](C)C(=O)Nc1ccc(C#N)c(Cl)c1",2.14658,0.87648461,3.819317068
"C[C@H](CCCO)[NH2+]Cc1c(-c2ccccc2)nn(C)c1Cl",1.9649,0.825908588,3.646124006
"CCC(CC)([C@H](O)COC(C)C)[NH+](C)C",0.4756,0.664810083,4.568923234
"O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H]1CCc2ccccc21",2.6594,0.767765562,2.634358101
"CN(CC(=O)NCC(C)(C)c1ccncc1)S(=O)(=O)c1ccc(Cl)cc1",2.4495,0.780146369,2.280185936
"COc1ccc2nc(-c3ccc(Cl)c(NC(=O)NCc4ccccc4)c3)cn2n1",4.38,0.492334831,2.281567669
"COc1ccccc1N1CCN(C(=O)[C@H](C)Oc2ccc(C)cc2C)CC1",3.42814,0.79417977,2.373048668
"COc1ccc(-n2nc(C(=O)N3CCC[C@@H]4CCC[C@H]43)cc2C)cc1",3.59402,0.836935809,2.902311435
"CO[C@H]1CCCN(C(=O)NCCC[NH+]2CCCCC2)C1",0.2657,0.728799291,4.119155471
"Cc1nc(-c2cccc(Cl)c2)sc1C(=O)N[C@H]1CC[C@@H]([NH+](C)C)C1",2.56732,0.873517719,3.829109306
"CCC(=O)Nc1cccc(-c2noc([C@H]3CCCN(C(=O)c4ccc(F)cc4)C3)n2)c1",4.244,0.637520718,2.633532271
"CC[C@H]1CCC[C@@](C[NH3+])([C@H](O)c2cccc(C)c2C)C1",3.16534,0.85932674,4.070826832
"CC(C)[C@@H](C[NH+](C)C)C(=O)[O-]",-1.847,0.555757843,5.253995715
"CCN(CC)S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCCCCC2)C1",2.5141,0.776573998,2.719729692
"O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1",-0.0213,0.762232691,2.44626104
"C=CCOc1c(Br)cc(CN(C)[C@H]2CC[NH+](C)[C@H](C)C2)cc1OC",2.5199,0.714345152,4.396829855
"CCN(C)C(=O)c1cccc(C(=O)N2CC3(CCCC3)c3cc4c(cc3[C@H]2C)OCCO4)c1",4.5785,0.659374192,3.616059626
"Cc1ccnc2c1nc(CCl)n2-c1ccsc1",3.52922,0.647046032,2.779394682
"C#CC[NH2+]CC(=O)Nc1cccc(-c2nncn2C)c1",-0.3828,0.595213295,3.387421059
"COc1ccc([C@H](NC(=O)c2ccc3nc(C)sc3c2)c2ccncc2)cc1",4.52772,0.520858216,2.592331128
"N#C[C@@H](C(=O)c1ccc(Cl)cc1)c1nc(N)nc(Nc2ccccc2)n1",3.34088,0.653997508,2.785306989
"CCc1nc2n(n1)CCC[C@@H]2N[C@H]1CCN(C2CC2)C1=O",1.0283,0.911422811,3.714786127
"C[NH+](C)CCNC(=O)C[C@@H]1C(=O)NCCN1Cc1c(F)cccc1Cl",-0.5697,0.625911196,3.649233237
"O=C(NCc1ccccc1F)c1ccc(CN2C(=O)CCC2=O)cc1",2.4047,0.8503979,1.893171063
"Cn1cc(NC(=O)C2(c3ccccc3)CC2)cc1C(N)=O",1.7943,0.903511367,2.285044151
"[NH3+][C@@H]1CCCCC[C@@H]1c1nnc2c3[nH]cnc3ncn12",0.6588,0.646897204,4.254064912
"O=C(c1ccc(Br)o1)N1CC[NH+](Cc2ccccc2)CC1",1.583,0.921186876,3.361511464
"C[NH2+]C1CCN(c2ccc(OC)c(F)c2)CC1",0.9963,0.864290147,3.012787736
"Cc1cccc(F)c1[C@H](N)C(F)(F)F",2.69622,0.700644662,2.784741349
"CN(C(=O)c1cccc(S(=O)(=O)N(C)C)c1)[C@]1(c2ccccc2Cl)CCCCC1=O",3.7009,0.67907115,2.979337329
"Cc1cc2c(c(=O)n1CCc1ccc(O)c(O)c1)[C@@H](c1ccccc1Cl)C(C#N)=C(N)O2",3.6822,0.507885929,3.117455133
"CCC(CC)C(=O)N1CCC(NC(=O)Nc2ccc(OC)cc2Cl)CC1",3.8973,0.758862686,2.181629489
"C[C@H](CCCO)Nc1[nH+]c2ccccc2n1C",1.5653,0.832187288,4.007104268
"Cc1ccc(S(=O)(=O)Nc2cc(C(N)=O)ccc2C)cc1",2.20314,0.909703817,1.715846859
"CC(C)C(=O)Nc1cccc(OCC(=O)Nc2ccccc2-c2ccccc2)c1",4.9656,0.575342528,1.805686423
"Cc1nc(C)c(C(=O)N2CCc3c(sc(N)c3C#N)C2)o1",2.00532,0.873206216,2.923628766
"Cc1csc2nc(COC(=O)C[C@@H]3Oc4ccccc4NC3=O)cc(=O)n12",1.89742,0.693144368,3.163596266
"CC(C)C(=O)Nc1cccc(C(=O)Nc2ccc(Cl)cc2)c1",4.1868,0.853446933,1.559483509
"C[NH+](C)[C@@H]1CC[C@H](NC(=O)C2CCN(CC(F)(F)F)CC2)C1",0.4425,0.804752419,4.02005971
"CC(=O)N1CCc2cc(S(=O)(=O)N[C@@H](C(=O)[O-])C(C)C)ccc21",-0.3516,0.817409471,3.067001482
"C[C@@H]1CCOCCN1c1ccc2nnc(-c3ccccc3)n2n1",2.4065,0.727565736,2.802321803
"CC(=O)O/N=C1\C(=O)N(Cc2ccc(C)cc2)c2ccccc21",2.80902,0.642722164,2.148136933
"COC(=O)c1cccc(C(=O)N2C[C@H](C)S[C@@H](C)C2)n1",1.8342,0.784151576,3.233388022
"O=S(=O)(Nc1ccc(-c2ccc(N3CCCCCC3)nn2)cc1)c1ccc(F)cc1F",4.603,0.594909915,2.226882096
"C[C@@H]1CCCCN1C(=O)Cc1c(F)cccc1F",2.9083,0.786571773,2.454973882
"Cc1ccc2nc(SCc3nnc(-c4cccs4)o3)[nH]c2c1",4.27512,0.543343631,2.416782529
"COc1ccc(OCC(=O)N2CC(OCc3ccc(Cl)cc3)C2)cc1",3.155,0.749205627,1.897781247
"Cc1cnc(NC(=O)[C@H]2CC(c3cccc(F)c3)=NO2)s1",2.72232,0.943438306,2.902871307
"C#CCN1C(=O)N=C(N)[C@]12CCC[C@@H](C(C)(C)C)CC2",2.7776,0.743643705,4.540920091
"O=C([O-])c1cc(S(=O)(=O)[N-]c2ccc(F)cc2C(=O)[O-])c[nH]1",-0.7251,0.80148597,4.171421662
"CC(C)S(=O)(=O)c1cc2c(cc1NC(=O)CCC1CCCC1)n(C)c(=O)n2C",2.968,0.789331497,2.590705318
"CC(C)CC1([C@@H]([NH3+])Cc2c(F)cccc2F)CCCC1",3.7243,0.827943134,3.583068377
"CC(C)n1nc(-c2ccccc2)cc1NC(=O)N1CCC[C@@H]1C(N)=O",2.6126,0.892299631,2.783623758
"CC(C)OC(=O)[C@H](C)CNC(=O)N[C@H]1CC[C@H]([NH+](C)C)C1",-0.0611,0.619886575,4.382131905
"CC(=O)N1CC[C@@H]([NH2+][C@H](C)c2ccc3[nH]c(=O)[nH]c3c2)C1",0.1014,0.768518961,4.15507305
"CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H](C)[C@](OO)(C(C)=O)[C@@]4(C)CC[C@H]32)C1",4.9443,0.298702165,4.619236147
"O=C(COc1ccc(I)cc1)NC[C@@H]1COc2ccccc2O1",2.6262,0.746735161,2.534717012
"CC[C@@H](C)NC(=O)[C@@H](C)Sc1ncc(-c2ccc3c(c2)OCCO3)n1CC",3.7365,0.710054824,3.177155594
"Oc1ccc(-c2ccccc2)cc1C[NH+]1CCC[C@H](c2cn[nH]c2)C1",2.7448,0.683484659,4.138979418
"Cc1csc([C@@H](C)NC(=O)CCOc2ccccc2)n1",3.09782,0.87796015,2.43132251
"COc1cccc(-c2cc(C(=O)N(CC(F)(F)F)C3CCOCC3)[nH]n2)c1",3.2688,0.846374756,2.597076164
"CCn1ccnc(NCCN(C)C(=O)OC(C)(C)C)c1=O",1.542,0.899959744,2.499629609
"COc1cc2c3cnn(CN4CCN(c5ccccc5OC)CC4)c(=O)c3n(C)c2cc1OC",2.6937,0.433422745,2.509669118
"N=C1N=C(c2ccccc2)/C(=N/Nc2ccc(F)cc2)S1",3.72197,0.824281477,2.488627227
"COc1c(C)cnc(C[NH2+][C@H]2CCC[C@@H](C)C2)c1C",2.34914,0.906282725,4.204293177
"Cc1ccc(C(=O)NCCNC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-]",2.27964,0.424964864,2.082997828
"COC(=O)N1CCN(Cc2cccc(-c3ccccn3)c2)CC1",2.6326,0.871136856,1.900711759
"Cc1cccc2cc(C[NH+]3CCC[C@H]3C(N)=O)c(-c3cccc(Cl)c3)nc12",2.89622,0.724727803,4.042093853
"CO[C@H](CN[C@@H](c1cccs1)C1CC1)c1ccccc1",4.1765,0.79248847,3.027982891
"CC(C)C[C@H](NC(=O)c1csc2ncccc2c1=O)C(=O)N1CCc2ccccc21",3.3903,0.671444009,2.941912307
"C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1",0.8578,0.766884576,4.800315571
"COc1ccc(-c2nnc3sc(-c4ccccc4Cl)nn23)cc1OC",4.1904,0.516039201,2.187418544
"Cn1c(CNC(=O)c2cccc(C(F)(F)F)c2)nc2ccccc21",3.5221,0.778677925,1.966057144
"C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)Nc1ccc(N2CCOCC2)cc1",4.236,0.790158908,2.355557924
"COc1ncnc2c1nc([C@@H](C)Cl)n2[C@H](C)C(N)=O",1.181,0.860650712,3.594200545
"C[C@@H](CC(=O)c1ccc(F)cc1)NC(=O)C=C1CCSCC1",3.3566,0.655485422,3.242855709
"O=C(Cc1csc(-c2ccsc2)n1)Nc1ccccc1F",4.1919,0.752585154,2.084541981
"CSCC(=O)NNC(=O)c1c(O)cc(Cl)cc1Cl",1.823,0.74944851,2.470465426
"CCC[NH2+][C@@H](COC)[C@H]1CN(C(C)C)CCO1",0.084,0.709165474,4.494868843
"C[C@H](CCc1ccc(F)c(F)c1)NC(=O)Cc1ccc[nH]1",2.9729,0.836182467,2.771927135
"CN(C(=O)CNc1ccc(Cl)cc1)c1ccccc1",3.4149,0.90775638,1.737523302
"COc1cccc(Sc2cc(C)ccc2N)c1",3.73702,0.812608441,1.959507928
"O=C1c2ccccc2C(=O)N1N=Cc1ccc(/C=N/N2C(=O)c3ccccc3C2=O)cc1",2.9468,0.472298057,2.331004923
"CC1=NN(c2ccccc2)C(=O)C1(N1CCOCC1)N1CCOCC1",0.7698,0.824160248,2.879810773
"COc1ccc(NC(=O)/C=C/C2CC2)c(C)c1",2.90832,0.802214344,2.057041377
"O=C(CCCn1cncn1)N1CCC[C@@H](N2CCNC2=O)C1",0.0745,0.857325766,3.031938447
"Cc1cc(C)n2nc(CC(=O)NCc3nc(C)c(C)s3)nc2n1",1.67338,0.792839696,2.668418379
"CO[C@@H]1CCC[C@H](OC(=O)CCc2c(C)nn(C)c2C)C1",2.47034,0.782319919,3.140374376
"CC(=O)Nc1c(C)cc(NC(=O)N[C@@H](C)[C@H](C)CO)cc1C",2.40024,0.673250947,3.032707429
"O=C(Nc1nccs1)[C@H]1CCCN(C(=O)c2ccccc2F)C1",2.7731,0.933918491,2.475118368
"O=C1C[C@H](C(=O)N2CCC[C@H]2c2cccs2)CN1Cc1ccco1",3.0533,0.846612684,3.111683333
"COC(=O)[C@H](Cc1ccc(O)cc1)Nc1ncnc2sc3c(c12)CCNC3",2.2388,0.582050198,3.065904181
"COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1",2.81764,0.739608371,1.866198976
"C[NH2+]C[C@H](C)[C@H](C)n1cccn1",0.2734,0.704263369,4.759740222
"NC(=O)CSc1ncc2c(n1)-c1ccccc1N(Cc1ccccc1)S2(=O)=O",2.4299,0.50947719,2.52969716
"C#CCCCCNC(=O)[C@H]1COc2ccc(F)cc2C1",2.2965,0.662330086,2.835928988
"NNc1nnc(SC2CCCCC2)n1N",0.7023,0.5296425,2.895909147
"COc1cc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)ccc1C",3.10072,0.845123982,1.744681789
"C[C@H]1[C@@H](C)SCC[NH+]1Cc1cccc2cn[nH]c12",1.4716,0.867597236,4.937844349
"CN[C@@H](c1cc(C)c[nH+]c1N)[C@@H]1CSCCO1",0.78382,0.850543683,4.985527742
"CCCn1c(C[NH+]2CCCCCC2)nc2cc(NC(=O)C(C)C)ccc21",2.9997,0.826304823,3.321936766
"CCNC(=O)c1cccc(NC(=O)NNc2ccc(Cl)nn2)c1",2.0283,0.628655456,2.268029714
"CC1(C)CCC[C@@H]1Nc1ccc(C(N)=O)cc1N",2.3583,0.717722239,2.93617407
"CC[C@H](C(=O)NCc1ccc(C(=O)[O-])o1)c1ccccc1",1.4531,0.879763238,2.896359468
"COC1CCN(C(=O)NCc2ccnc(OC3CCC3)c2)CC1",2.3333,0.905674814,2.3627132
"COc1cc(N[C@H](C)C(=O)Nc2ccc(Cl)cn2)cc(OC)c1",3.1913,0.835352475,2.51116544
"O=C(CNc1ccccc1Cl)N/N=C/c1c[nH]c2ccccc12",3.3835,0.487013962,2.171802919
"C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1",4.5205,0.729564495,2.688238626
"Cc1cc([C@H](C)NC(=O)C(=O)Nc2cc(NC(=O)C3CC3)ccc2C)c(C)o1",3.36926,0.676085123,2.704544016
"COC(=O)Cc1ccc(S(=O)(=O)N(C)[C@H]2CCC[C@H](C)C2)s1",2.6628,0.766863378,3.225625094
"C[C@H]1[C@@H](C)OCCN1Cc1cccc(F)c1Cl",3.0883,0.797436044,3.25421516
